tsne 1,tsne 2,tsne 3,cluster,color,title
-13.599149782106025,11.041213905796592,-6.6151449487784655,58,"rgb(33,103,85)",Armas phase II: Results and conclusions of the project with respect to electronic fee collection based in GNSS
-8.505800312953191,14.686559318482768,-7.939459580320048,58,"rgb(33,103,85)",Comparison of confidence and prediction intervals for different mixed-Poisson regression models
-14.152201148997836,9.717051218412774,-8.315770227551335,58,"rgb(33,103,85)",Feature evaluation of factorized self-localization
-11.69915070180508,6.8208974542061656,0.5696677691415472,58,"rgb(33,103,85)",Historical data based real time prediction of vehicle arrival time
-9.175769731432649,10.427193397302947,-0.815490752059,58,"rgb(33,103,85)",A multi-instrumented approach to observing the activity rescheduling decision process
-18.66126413435703,10.111945266128755,-5.270933024420669,58,"rgb(33,103,85)",An integrated spatio-temporal GIS toolkit for exploring intra-household interactions
-15.914526147491136,10.651541172535596,-2.195556282840256,58,"rgb(33,103,85)",The importance of being early
-9.252688855073043,13.679936848048944,-6.511415390476032,58,"rgb(33,103,85)",Representing heterogeneity in structural relationships among multiple choice variables using a latent segmentation approach
-9.145495272393273,12.288595809265635,-3.7399312797125503,58,"rgb(33,103,85)",Modelling mode choice with data from two independent cross-sectional surveys: An investigation
-14.778611674733995,3.5305477178535702,2.892987803194668,58,"rgb(33,103,85)",Drivers’ effective decelerating zone in an urban Vehicle-Pedestrian conflict situation: Observational studies and analyses
-18.14853861705832,6.792106582921437,4.481818985291227,58,"rgb(33,103,85)",Traffic influence of road traffic fire based on VISSIM
-19.245012032583602,9.418798326692448,-6.216879021898068,58,"rgb(33,103,85)",Big spatio-temporal data mining for emergency management information systems
-17.06820481795463,10.436392356717743,-2.005560430861265,58,"rgb(33,103,85)",ATSAC: 25 years later
-15.917915191418896,10.634118056790227,-2.2267305780147457,58,"rgb(33,103,85)",ETTM - an early ITS winner
-16.74650268717815,6.88195912555089,3.0505535067307394,58,"rgb(33,103,85)",The impact of driver alcohol use on crash severity: A crash specific analysis
-10.189222018014544,11.709732718240163,0.5712633387019649,58,"rgb(33,103,85)",An analysis of maas service effect based on big data
-12.310365934517215,12.513598840002437,-1.8156543154989515,58,"rgb(33,103,85)",A new extension cell transmission model reproducing realistic discharge rate
-9.668252529433364,9.413045968163582,-6.007215299613142,58,"rgb(33,103,85)",Research on adaptive macroblock encoding algorithm
-7.79036938629578,14.06445945588822,-5.329735232976796,58,"rgb(33,103,85)",A latent class model with fuzzy segmentation and weighted variables
-16.2565915870522,12.966050459007812,-8.6475858748511,58,"rgb(33,103,85)",Application of bim models in detection technology of subgrade compaction
-11.685975337138965,6.871644408555322,0.5876187155008592,58,"rgb(33,103,85)",Real-time prediction model of arrival time for floating transit vehicle
-14.232473864461648,9.335670000339316,-8.856602582029605,58,"rgb(33,103,85)",Scale-Invarinat kernelized correlation filter using convolutional feature for object tracking
-13.483933708784294,11.768591214003726,-5.350093037714992,58,"rgb(33,103,85)",A general testing framework based on veins for securing VANET applications
-15.184093413563476,4.333647486932109,2.9858066850203593,58,"rgb(33,103,85)",Emission Mitigation via Longitudinal Control of Intelligent Vehicles in a Congested Platoon
-15.42120972430173,5.099272607194235,3.1233330558001984,58,"rgb(33,103,85)",Less is more: The influence of traffic count on drinking and driving behaviour
-14.269326717635696,3.1672035551133213,2.9398153719361715,58,"rgb(33,103,85)",An observational study of secondary task engagement while driving on urban streets in Iranian Safe Communities
-18.19256529246421,6.742609490360201,4.532565299993458,58,"rgb(33,103,85)",Primary prevention of drink driving by the large-scale use of alcolocks in commercial vehicles
-8.357738310363365,14.924354725715931,-8.402081866448087,58,"rgb(33,103,85)",The sensitivity of estimates of regression to the mean
-16.648882043254886,6.871158704066888,3.0388575689291004,58,"rgb(33,103,85)",Statistical adjustment for misclassification of seat belt and alcohol use in the analysis of motor vehicle accident data
-16.953658147915544,6.9379998787683865,2.8381287894964737,58,"rgb(33,103,85)","The location of late night bars and alcohol-related crashes in Houston, Texas"
-11.591140603181165,11.186928832151716,-7.004306305547142,58,"rgb(33,103,85)",Heavy flow-based incident detection algorithm using information from two adjacent detector stations
-15.132228203726044,3.748095677451869,2.8875215849223754,58,"rgb(33,103,85)",Proactive vehicle emissions quantification from crash potential under stop-and-go traffic conditions
-10.527030421089725,11.50392562472709,0.9327919554724184,58,"rgb(33,103,85)",Classical trajectories: A powerful tool for solving tunneling problems
-9.313082406325929,12.421045296593439,0.6961148929769364,58,"rgb(33,103,85)",Large-scale network slot allocation with dynamic time horizons
-6.968159300928731,11.493986942741005,-7.899525791238575,58,"rgb(33,103,85)",Fine-Grained Probability Counting: Refined LogLog Algorithm
-6.7509638059435275,11.453877413442955,-6.571938000486718,58,"rgb(33,103,85)",Levenshtein distance for the structural comparison of OD matrices
-6.903794678497281,13.780375286759709,-6.537190880117898,58,"rgb(33,103,85)",A dynamic kernel logit model for the analysis of longitudinal discrete choice data: Properties and computational assessment
-15.478540062680581,10.513002911288245,-2.6056695840372512,58,"rgb(33,103,85)",Conclusions
-18.85888438130589,11.218258276875677,-5.174338180444845,58,"rgb(33,103,85)",Multipath mitigation with elevation-enhanced maps
-10.557384053869344,15.282630692157381,-3.4825459779514416,58,"rgb(33,103,85)",Improved multiple discreet-continuous extreme value model
-16.420283885928278,11.667645467900556,3.979170418877108,58,"rgb(33,103,85)",Burden of Road Traffic Injuries in Turkey
-16.602273744954413,6.917818546452668,3.0971537677744427,58,"rgb(33,103,85)","Comparison of the Effects of Two Legal Blood Alcohol Limits: The Presence of Alcohol in Traffic Accidents According to Category of Driver in Izmir, Turkey"
-16.778711010309888,6.884538747842157,2.9504070989774123,58,"rgb(33,103,85)",Factors associated with driving under the influence of alcohol
-17.541015784187106,6.856265045292784,3.8761808960152218,58,"rgb(33,103,85)",Car Crash Fatalities Associated With Fire in Sweden
-16.710440861029326,6.881680736447443,3.0188075067283258,58,"rgb(33,103,85)",Analysis of risk factors affecting driver injury and crash injury with drivers under the influence of alcohol (DUI) and non-DUI
-17.16672572739797,12.885108901093245,4.176516932998178,58,"rgb(33,103,85)",Istanbul transfers from AKBIL to the istanbulkart
-6.414343271801145,11.44317998231744,-6.7126432129545215,58,"rgb(33,103,85)",Evaluation of count location selection methods for estimation of O-D matrices
-15.268968129343778,3.5808057759377223,2.898293224027264,58,"rgb(33,103,85)",Contribution of aggressive drivers to automobile tailpipe emissions under acceleration and braking conditions
-10.117891070046367,11.715040177474286,-5.9510673012028965,58,"rgb(33,103,85)",Estimation of rutting models by combining data from different sources
-9.094314411090316,12.328423482322691,-3.6613120395668686,58,"rgb(33,103,85)",Jointly estimated cross-sectional mode choice models: Specification and forecast performance
-15.955532691831882,11.23472018277043,3.9572487969404495,58,"rgb(33,103,85)","Applicability of various capacity models for single-lane roundabouts in Izmir, Turkey"
-15.78111630708435,10.975166987594232,3.9643206640120288,58,"rgb(33,103,85)",Nationwide full automatic tolling in Turkey vision 2008
-15.879242873614047,11.156283176289545,3.951093069172688,58,"rgb(33,103,85)",Integrated electronic tolling and traffic management on turkish highways
-12.34898658210815,12.512250804308088,-1.8129948332224275,58,"rgb(33,103,85)",Ibus benefits realisation workstream: Method &amp; progress to date
-7.075684509402697,11.39403434683202,-6.284371755308274,58,"rgb(33,103,85)",Advances in estimating O-D trip matrices
-16.289375885707706,10.593135134592604,-2.0678880253068916,58,"rgb(33,103,85)",Starting Amber-the first significant review since the 1960s
-13.52204480749403,9.455810478644741,-2.840574964655369,58,"rgb(33,103,85)",TOD enforcement shoots up the agenda
-16.17543353783474,13.728342733916035,-5.947670476043795,58,"rgb(33,103,85)",The EDDEE project
-16.29714512258796,12.294607619855348,-5.749842016947974,58,"rgb(33,103,85)",Bristol's B-Net story
-11.489203993467028,12.712562284661269,-0.667529431895048,58,"rgb(33,103,85)",UTMC in expansion mode
-17.704527325757756,14.12482453639732,0.29323553718408185,58,"rgb(33,103,85)",Integration of distribute GIS and GPS for inter-regional fire emergency management in Yangtze River delta
-11.588857923788664,11.559372778024464,-6.054858839407769,58,"rgb(33,103,85)",Prediction for mix proportion of cemented tailings backfilling slurry based on rbf neural network
-9.242108376468973,10.79828634065682,-0.4232918922866027,58,"rgb(33,103,85)",Estimation of time-varying OD demands incorporating FCD and RTMS data
-15.265318749527685,4.7455675845213205,3.1082239800501643,58,"rgb(33,103,85)",Improving traffic flow characteristics by suppressing shared taxis maneuvers
-16.19550132279668,12.08794421247367,-5.791183963446803,58,"rgb(33,103,85)",GNSS positioning performance analysis using PSO-RBF estimation model
-7.841176144928371,11.715313489458095,-6.2591499267532695,58,"rgb(33,103,85)",Bayesian estimation of statewide OD flows using link volumes estimated from combined information in remotely sensed data and ground counts
-16.184096418188958,13.04504855598327,-8.588205087838602,58,"rgb(33,103,85)",System parameters testing methodology for ITS applications of GNSS systems
-6.054941361321157,11.257761161128357,-7.3361570587505724,58,"rgb(33,103,85)",Study on dynamic OD matrix estimation model and arithmetic for intersections
-9.791265950290915,15.405347256677759,-3.8951851084101152,58,"rgb(33,103,85)",Study on the discrete time multichannel three-dimensional probability csma protocol in WSN
-16.176679271172453,13.925352261978741,-6.597206696321377,58,"rgb(33,103,85)",Analysis ofaccuracy for rectification method
-11.372437350634888,15.09117066278275,-3.0789001665050533,58,"rgb(33,103,85)",Analysis of continuous descent benefits and impacts during daytime operations
-13.713458448151588,10.865271107692282,-7.6385340275340665,58,"rgb(33,103,85)",Quasi-dynamic model in AIMSUN compared to static and dynamic models
-13.597699867977559,11.724870449982145,-5.0669994828790434,58,"rgb(33,103,85)",Establishment of the model for pipeline network in DHS based on MapGIS
-10.282604428604618,11.314551078092661,-5.5615844851595835,58,"rgb(33,103,85)",A validation study of merging and spacing techniques in a NAS-wide simulation
-11.15766474952866,15.558154790259097,-2.7346363025652223,58,"rgb(33,103,85)","Weighted Benefit, Variable Radius, and Gradual Coverage"
-16.89995556963181,12.628910492598314,4.110611697126629,58,"rgb(33,103,85)",Impacts of bosporus bridges on the istanbul metropolitan settlement areas
12.574869812240268,-26.158825128888804,9.172883914181405,46,"rgb(18,117,105)",Development of mobile suica
12.647950014392093,-22.68678668124645,-1.127771741683732,46,"rgb(18,117,105)",Deploying its sub architectures over IMS (4G NGN)
10.522512198412095,-21.78186718742301,-2.1724310892387444,46,"rgb(18,117,105)",Development of high-speed V2I and V2V communication technology for ubiquitous vehicular network
10.797746855073806,-25.57975608662743,5.2356485602076965,46,"rgb(18,117,105)",Research on bus line network optimization method based on mobile data
15.259426717949841,-27.577673346815505,2.7862218319377767,46,"rgb(18,117,105)",An architecture of future wireless network for smart cities by improving 4G LTE wireless network
15.063827865653401,-25.335288304372447,0.7994014571774427,46,"rgb(18,117,105)",Energy aware and delay-tolerant data gathering in sensor networks with a mobile sink
23.506932083030875,-26.11560584983692,8.441570528917952,46,"rgb(18,117,105)",Mobile big data: Malware and its analysis
13.901597309990894,-25.952494059411467,3.468546503821817,46,"rgb(18,117,105)",Design and analysis of hybrid wireless mesh networks for smart grids
11.912926194795215,-28.567785196818647,-1.1769190656602246,46,"rgb(18,117,105)",UDP-Based Reliable File Delivery Mechanisms for Video Streaming over Unstable Wireless Networks
13.567054397433633,-27.269143160049854,2.9496765502660685,46,"rgb(18,117,105)","Ubiquitous emergency medical service system based on wireless biosensors, traffic information, and wireless communication technologies: Development and evaluation"
18.921863245860127,-26.24984937192643,6.9164943269825265,46,"rgb(18,117,105)",Identifying stops and moves in WiFi tracking data
14.536578614535468,-25.911646124294933,1.9972174978071329,46,"rgb(18,117,105)",Mobile phone middleware architecture for energy and context awareness in location-based services
10.654162184060937,-26.497831417784425,7.90325737861087,46,"rgb(18,117,105)",Lightweight driver monitoring system based on multi-task mobilenets
16.643195155259733,-24.73830279863401,0.4112358803279926,46,"rgb(18,117,105)",A QoS scheme for a congestion core network based on dissimilar QoS structures in smart-phone environments
11.312644157931848,-28.35835537300089,-0.5269075247999417,46,"rgb(18,117,105)",A multi-user game-theoretical multipath routing protocol to send video-warning messages over mobile ad hoc networks
9.19822610812624,-27.276285618677164,-0.13521881166338706,46,"rgb(18,117,105)",A portable and wireless multi-channel acquisition system for physiological signal measurements
11.351105857110829,-25.219557724131988,8.00234551012619,46,"rgb(18,117,105)",Policy 2.0 platform for mobile sensing and incentivized targeted shifts in mobility behavior
16.979791993550162,-23.14105498234289,-1.278183102101395,46,"rgb(18,117,105)","Large-scale, fine-grained, spatial, and temporal analysis, and prediction of mobile phone users’ distributions based upon a convolution long short-term model"
12.18848179308048,-26.656476921142463,4.444166146644787,46,"rgb(18,117,105)",A survey on urban traffic management system using wireless sensor networks
12.175549235917227,-26.70232006668328,4.477952215863166,46,"rgb(18,117,105)",A wireless sensor network for urban traffic characterization and trend monitoring
12.712293414024654,-26.0799629771844,1.7539964515415831,46,"rgb(18,117,105)",A priority-based adaptive MAC protocol for wireless body area networks
14.362815242436426,-26.155535193335872,1.6189484965784144,46,"rgb(18,117,105)",An energy efficient distance-Aware routing algorithm with multiple mobile sinks for wireless sensor networks
14.043360727045364,-26.35242689636004,1.2312943718340663,46,"rgb(18,117,105)",On designing thermal-aware localized QoS routing protocol for in-vivo sensor nodes in wireless body area networks
13.226011707489894,-25.588233416009906,-0.9875513026924688,46,"rgb(18,117,105)",Interference mitigation schemes for wireless body area sensor networks: A comparative survey
18.07902709159612,-24.68218206196989,11.258493704681003,46,"rgb(18,117,105)",Efficient path planning and truthful incentive mechanism design for mobile crowdsensing
15.057725109240534,-25.819663944519128,-0.8393706231448601,46,"rgb(18,117,105)",Data gathering in delay tolerant wireless sensor networks using a ferry
13.923028106052772,-26.05763229942541,0.11159910336110472,46,"rgb(18,117,105)",A mobile anchor node assisted RSSI localization scheme in underwater wireless sensor networks
14.545535367978866,-26.03335110185046,1.6268690410767388,46,"rgb(18,117,105)",Energy efficient routing algorithm with mobile sink support for wireless sensor networks
14.3896079276613,-25.577264100976247,0.5323038714304545,46,"rgb(18,117,105)",Energy consumption research of mobile data collection protocol for underwater nodes using an USV
10.432299490596543,-28.156847951008743,1.9657125015681,46,"rgb(18,117,105)",A wireless sensor network-based portable vehicle detector evaluation system
12.045597807090516,-28.644239407390952,-1.5669361928712067,46,"rgb(18,117,105)",Dynamic power-saving method for Wi-Fi direct based IoT networks considering variable-bit-rate video traffic
12.903818760274316,-26.042714958992327,2.0650059900925037,46,"rgb(18,117,105)",Real-time QoS routing protocols in wireless multimedia sensor networks: Study and analysis
11.1668560294108,-26.622560357232288,8.129688270432862,46,"rgb(18,117,105)",Generic dynamic environment perception using smart mobile devices
15.03428883231514,-27.98687420522536,1.395207014353287,46,"rgb(18,117,105)",IoTNet: An efficient and accurate convolutional neural network for IoT devices
13.730411726806723,-25.94039803985886,2.8849690244365758,46,"rgb(18,117,105)",A survey on energy conserving mechanisms for the internet of things: Wireless networking aspects
15.069094166215262,-27.96534165141222,1.4286224535189744,46,"rgb(18,117,105)","A secure, intelligent, and smart-sensing approach for industrial system automation and transmission over unsecured wireless networks"
17.04108436483493,-24.587118128978304,0.1959067242990752,46,"rgb(18,117,105)",LDAF: Low-bandwidth distributed applications framework in a use case of blockchain-enabled IoT devices
11.169890855761214,-24.79751643212921,1.6207407232882411,46,"rgb(18,117,105)",Design and evaluation of an adaptive bus signal priority system base on wireless sensor network
11.93154237347147,-27.01764914581632,4.162011699563469,46,"rgb(18,117,105)",A Wi-Fi/GPS Integrated System for Urban Vehicle Positioning
12.453761250123373,-24.88962634440858,9.310338591164902,46,"rgb(18,117,105)",Mobile transportation information service system: The architecture and its technical solution
8.456267535221366,-26.046204333049246,-0.08663451623273198,46,"rgb(18,117,105)",The 3G-based wireless networked &amp; intelligent monitoring system for pharos management
11.847393212720613,-25.921372222133922,4.171226980693909,46,"rgb(18,117,105)",Wireless communication-based measurement of vehicle speed and traffic volume
11.468227571126368,-26.771517440189708,8.259056089008219,46,"rgb(18,117,105)",Mobile platform simulation and control via virtual reality
12.678486964367758,-25.889424332964765,3.548545314455056,46,"rgb(18,117,105)",A wireless infrastructure for delivering contextual services and studying transport behavior
12.889407851954985,-25.006514256597477,2.500334905088148,46,"rgb(18,117,105)",Serial wireless IP networks for DOT applications
12.662584319539327,-25.86038107170588,3.9721245452589535,46,"rgb(18,117,105)",Urban vehicle-to-infrastructure wireless communications range evaluation
11.062247554823744,-25.57219411605248,4.9473826299402965,46,"rgb(18,117,105)",Wireless communication simulation model for traffic monitoring systems based on dynamic cellular handoffs
12.499712970402934,-26.10520353696541,9.283405961855337,46,"rgb(18,117,105)",Prototype for data fusion using stationary and mobile data
11.054349790282304,-28.11999073883788,1.7218065771384723,46,"rgb(18,117,105)",Deployment of wireless mobile detection and surveillance for data-intensive applications
10.450565179997367,-28.16841691700418,2.029861539215867,46,"rgb(18,117,105)",Evaluation of mobile surveillance and wireless communication systems: field operational test
11.783216741944509,-25.544549661192764,4.261859665878498,46,"rgb(18,117,105)",Transit route design solved with wireless data collection algorithms
10.428045792139406,-25.6823418119772,3.264160644870524,46,"rgb(18,117,105)",Roundabout critical headway measurement based on high-resolution event-based data from wireless magnetometers
8.119884438992742,-25.42974760184192,-0.23892474281400786,46,"rgb(18,117,105)",Development and testing of a 3G/LTE adaptive data collection system in vehicular networks
12.51186872547098,-26.637897044145266,2.28381618510928,46,"rgb(18,117,105)",EasiTia: A pervasive traffic information acquisition system based on wireless sensor networks
13.504174177997953,-26.52518076655816,11.251804902376628,46,"rgb(18,117,105)",Citizen Apps to Solve Complex Urban Problems
14.963433737077134,-24.23879372791593,0.6496503468835718,46,"rgb(18,117,105)",Optimizing energy consumption in vehicular sensor networks by clustering using Fuzzy C-Means and Fuzzy Subtractive algorithms
14.434119047828007,-25.031060048389467,11.444017883051627,46,"rgb(18,117,105)",Mobile applications as tool for exploiting cultural heritage in the region of turin and Milan
10.24343095188855,-28.517748596687273,2.3390834612378506,46,"rgb(18,117,105)",Design and development of a mobile sensor based the blind assistance wayfinding system
13.182823729598255,-25.008825738945998,4.832854216811303,46,"rgb(18,117,105)",Cooperating mobile GIS and wireless sensor networks for managing transportation infrastructures in urban areas
12.706481319026706,-25.273160540675853,-1.8483268952199403,46,"rgb(18,117,105)",A quantitative estimation of interference effect on V2X communication systems
11.21675117617677,-27.01534956852305,8.287911005395284,46,"rgb(18,117,105)",Personal mobile public transportation guidance based on virtual geo-Sensors
11.08661956442904,-29.54603391668137,1.3470814089733314,46,"rgb(18,117,105)",Wireless magnetic sensors for traffic surveillance
10.99761009627661,-29.23854632734529,1.4494002162833304,46,"rgb(18,117,105)",Tracking the position of neighboring vehicles using wireless communications
11.282876830938935,-27.89698938249401,1.9551317187561703,46,"rgb(18,117,105)",Integration of mobile wireless RF sensors into a traffic information system
12.47459676405207,-25.004989805774283,9.301997502699061,46,"rgb(18,117,105)",Mobile ICTs and physical mobility: Review and research agenda
15.014105562033208,-24.769740442074838,11.925438220605404,46,"rgb(18,117,105)","The role of mobile technology in tourism: Patents, articles, news, and mobile tour app reviews"
12.071993620248199,-28.507190481360112,-1.405206355798678,46,"rgb(18,117,105)",A power- and storage-efficient HLS media server for multi-bitrate VOD services
12.368503675430546,-26.721227351370413,7.847875330292325,46,"rgb(18,117,105)",Machine learning based path management for mobile devices over MPTCP
14.975326848074124,-23.82810963674898,0.7562285700145445,46,"rgb(18,117,105)",A Markov-Based Prediction Algorithm for User Mobility at Heterogeneous Cloud Radio Access Network
13.27277092683193,-23.01589174902248,8.330628592020918,46,"rgb(18,117,105)",Architecture for a smart phone driver information system
13.572604499289007,-23.80508157151717,5.013671655898531,46,"rgb(18,117,105)",Application of a converged internet protocol based inter-urban communications infrastructure
10.66967437195948,-27.101128794709325,3.2378329333193685,46,"rgb(18,117,105)",Motorist-initiated highway incident detection method based on wireless positioning technology
11.295422378635553,-29.022105933893908,0.07647898627751479,46,"rgb(18,117,105)",In-vehicle broadband network technology for real-time video streaming using IDB-1394
7.754105113081197,-25.819785076956283,-0.18055132437202048,46,"rgb(18,117,105)",Research on navigation-aids information system based on 3G and internet
10.48362720495503,-21.778904394286776,-2.128798337074367,46,"rgb(18,117,105)",Dependability of v2i services in the communication network of the intelligent transport systems
9.38836430413377,-26.204496314431058,5.2459641320215775,46,"rgb(18,117,105)",Support vector Machine and back propagation neutral network approaches for trip mode prediction using mobile phone data
13.120686062383239,-25.96928606679277,3.3338813787556916,46,"rgb(18,117,105)",Fundamental characteristics of Wi-Fi and wireless local area network re-identification for transportation
15.23422489181597,-27.67815908568965,2.3219214205526035,46,"rgb(18,117,105)",A reconfigurable scatternet formation and maintenance scheme with heterogeneous services for smart Bluetooth devices
13.649168003719856,-24.29678856476678,6.120094868976655,46,"rgb(18,117,105)",A GIS model for personal exposure to PM10 for Dublin commuters
10.495689960069155,-25.70152449434496,0.3040072475610085,46,"rgb(18,117,105)",FIBER OPTICS TECHNOLOGY IN COMMUNICATIONS.
15.109457998230473,-26.03967003906117,1.4217006102138527,46,"rgb(18,117,105)",An Improved Unequal Cluster-Based Routing Protocol for Energy Efficient Wireless Sensor Networks
15.34554853921575,-27.319831491279448,5.116400731319931,46,"rgb(18,117,105)",Low-cost and energy-saving wireless sensor network for real-time urban mobility monitoring system
18.04864967953782,-24.708118816186087,11.260507604009169,46,"rgb(18,117,105)",Quality-Aware Incentive Mechanism for Mobile Crowd Sensing
11.59190789411886,-28.77515722670876,-0.9818276205449727,46,"rgb(18,117,105)",Modeling and prediction of VBR video traffic in broadband IP networks
12.740150569231483,-25.809419019387946,3.6041710103497566,46,"rgb(18,117,105)",Wireless image applications and formats for image processing in the field of transport
13.324895416761155,-26.51154536685005,1.946229411538656,46,"rgb(18,117,105)",QoS-Aware routing for real-Time and reliable wireless sensor network based smart grid NAN communications
13.519350836536619,-24.30662034209572,4.895635127001868,46,"rgb(18,117,105)",Networking and communication for smart city systems
11.514186880280509,-25.363859194732555,8.0806794771995,46,"rgb(18,117,105)",An adaptive policy-driven middleware for mobile computing
13.550829184682176,-26.47207617517265,11.05389486422114,46,"rgb(18,117,105)",A smart city development kit for designing Web and mobile Apps
13.232494196627288,-26.938479123048104,0.5657215849174784,46,"rgb(18,117,105)",Online monitoring of geological CO<inf>2</inf> storage and leakage based on wireless sensor networks
13.327199434331028,-25.138975087842496,-0.3038518261901742,46,"rgb(18,117,105)",Wireless acoustic emission sensor network for structural monitoring
18.291443599732293,-22.53645983438001,1.4324668767200934,46,"rgb(18,117,105)",Large-Scale Distributed Dedicated- and Non-Dedicated Smart City Sensing Systems
15.272108898165618,-25.253202428496962,0.6905535250251457,46,"rgb(18,117,105)",Mobile Collector-based Cost Balancing Scheme for Uniform Data Gathering Delay and Energy Consumption in Wireless Sensor Actuator Networking Systems
13.38594524238338,-28.48186726428228,1.2505902811846763,46,"rgb(18,117,105)",Algorithm for Autonomous Reorganization of Mobile Wireless Camera Sensor Networks to Improve Coverage
13.815991455467227,-27.153177369315586,1.6488872553117782,46,"rgb(18,117,105)",Efficient articulation point collaborative exploration for reliable communications in wireless sensor networks
14.12288790600255,-27.740200554911713,1.3387267677951005,46,"rgb(18,117,105)",A Reliable and High-Bandwidth Multihop Wireless Sensor Network for Mine Tunnel Monitoring
9.659647886837577,-24.20723757056809,0.23469617579247304,46,"rgb(18,117,105)",SDN-based handover approach in IEEE 802.11p and LTE hybrid vehicular networks
15.103195052752517,-24.732578358273567,11.94810622021256,46,"rgb(18,117,105)",Intelligent content management system for tourism smart mobility: Approach and cloud-based android application
13.303408232419565,-25.972305222952123,3.358331668356996,46,"rgb(18,117,105)",Wireless communication alternatives for intelligent transportation systems: A case study
15.024278087985909,-25.612806789268603,1.4120080520402671,46,"rgb(18,117,105)",Mobile application based sustainable irrigation water usage decision support system: An intelligent sensor CLOUD approach
12.290735144146295,-27.433092690503997,0.9037726077032218,46,"rgb(18,117,105)",A vehicular wireless sensor network for CO<inf>2</inf> monitoring
7.967751568510311,-25.565247410291157,-0.2581379246535456,46,"rgb(18,117,105)",3G-assisted routing in vehicular networks
11.922260011658304,-27.15877898119537,2.3476710090317003,46,"rgb(18,117,105)",Mobile and wide area deployable sensor system for networked services
12.6733233553744,-22.816400603419023,-1.1077270339027132,46,"rgb(18,117,105)",2.4 GHz IEEE 802.15.4 channel interference classification algorithm running live on a sensor node
14.14492574629534,-28.914809982168798,4.991541758052828,46,"rgb(18,117,105)",Wireless sensor network for structural health monitoring using System-on-Chip with Android smartphone
12.237935437082493,-25.43242871168026,2.04036927067689,46,"rgb(18,117,105)",A Traffic Congestion Control Algorithm for Wireless Multimedia Sensor Networks
14.377546498647373,-26.770682357590214,0.4276402932050431,46,"rgb(18,117,105)",Interpolation of spatial temperature profiles by sensor networks
23.43853891093203,-26.164321449781593,8.387216035621247,46,"rgb(18,117,105)",The opportunistic transmission of wireless worms between mobile devices
13.698612819185437,-27.80687826162448,3.4104707362721416,46,"rgb(18,117,105)",A study for home and mobile U-healthcare system IP-based
15.488556659936775,-27.356216020710892,5.303184974625737,46,"rgb(18,117,105)",SBIS<inf>urban</inf>-secure urban bus information system based on smart devices
13.74110808713643,-26.12553602839498,3.2184374367552047,46,"rgb(18,117,105)",An energy-aware cognitive radio-based communication approach for next generation wireless networks
12.555639991714544,-24.282469232794014,9.650377228185226,46,"rgb(18,117,105)",Editorial: Moving forward with mobile positioning data in academic research
18.73487813136131,-26.554617610125128,6.997784698624165,46,"rgb(18,117,105)",Location determination using wifi fingerprinting versus wifi trilateration
18.767802227005813,-26.38711421840879,6.934550280069331,46,"rgb(18,117,105)",Evaluation of using wifi signals to estimate intersection travel time
23.674701303085648,-26.01209524557045,8.477662786704338,46,"rgb(18,117,105)",Venting anger in cyberspace: Self-entitlement versus self-preservation in #roadrage tweets
12.620821285821474,-25.94828246383672,9.222911088916216,46,"rgb(18,117,105)",Mobile multimodal extensions to collaborative Web-based systems
18.071060399187065,-24.71567826072289,11.26331038255849,46,"rgb(18,117,105)",Efficient computation of the optimal accessible location for a group of mobile agents
10.77474650784856,-24.823649722346946,-0.5016723997796612,46,"rgb(18,117,105)",Study on multi-mode high-speed wireless multimedia data transmission technology
9.743384919911051,-28.250171368086196,1.9606093129652584,46,"rgb(18,117,105)",Research on unmanned vehicle wireless remote emergency braking performance detection system
13.232805476125991,-24.673680219422778,5.4521556441919765,46,"rgb(18,117,105)",Urban traffic information system based on the integration of GIS and mobile phone message
12.419312812750961,-26.734343006673985,3.960438498101672,46,"rgb(18,117,105)",Geographical information system for transportation based on wireless sensor network
11.552745948487306,-28.47987462038494,-0.39409864618183693,46,"rgb(18,117,105)",Online Traffic Surveillance: Impact of Wireless Communication on Video Quality
12.67865549297607,-24.690000490813702,8.692279597246099,46,"rgb(18,117,105)",Connected traveler - Toward the field testing of a mobile multi-modal traveler information system
13.245495181572638,-26.139226325526057,2.0051765999372697,46,"rgb(18,117,105)",A performance analysis of WiFi-based real time location technology for location-based services
12.513981665997687,-25.690590124128732,4.431987250634078,46,"rgb(18,117,105)",Using spatial information and wireless technology to develop real time management system for commercial vehicle operation
11.281145800595686,-27.69198472753659,0.8733489035812428,46,"rgb(18,117,105)",VDS measurement data monitoring plans through wireless transmission
13.203703931888152,-25.908416184070173,2.7447901550458598,46,"rgb(18,117,105)",Trajectory information-based routing protocol for wireless mesh networks with mobile mesh router
11.935049042264676,-25.47051656932319,4.47507336312442,46,"rgb(18,117,105)",Large scale urban traffic management using a wireless network lessons learned during implementation
8.364511511787647,-25.90252415701663,-0.1736278738509066,46,"rgb(18,117,105)","Three-tier wireless communication network in Sugar Land, Texas"
11.814891132859286,-25.655985089426395,4.178350112964886,46,"rgb(18,117,105)",Developing travel time estimation algorithms in the wireless vehicle to vehicle communication network
11.054390991905661,-24.762306930767924,1.6485153180231016,46,"rgb(18,117,105)",An adaptive transit signal priority strategy using GPS/AVL and wireless communication systems
